         471783959 function calls (419599747 primitive calls) in 335.788 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       12    0.001    0.000    0.001    0.000 {built-in method tensorflow.python._pywrap_file_io.FileExists}
      906    0.001    0.000    0.001    0.000 dispatch.py:188(add_dispatch_list)
      125    0.001    0.000    0.002    0.000 {method 'any' of 'numpy.generic' objects}
      595    0.001    0.000    0.001    0.000 descriptor.py:188(__init__)
  130/129    0.001    0.000    0.002    0.000 python_message.py:509(init)
        1    0.001    0.001    0.012    0.012 gen_math_ops.py:4(<module>)
      416    0.001    0.000    0.011    0.000 abc.py:125(__new__)
        2    0.001    0.000    0.057    0.028 config_pb2.py:5(<module>)
      908    0.001    0.000    0.001    0.000 {method 'replace' of 'str' objects}
     4761    0.001    0.000    0.001    0.000 {method 'join' of 'bytes' objects}
      466    0.001    0.000    0.003    0.000 deprecation.py:9(wrap)
      376    0.001    0.000    0.003    0.000 fromnumeric.py:2337(all)
       13    0.001    0.000    0.068    0.005 __init__.py:7(<module>)
       62    0.001    0.000    0.011    0.000 deprecation.py:426(deprecated_wrapper)
      126    0.001    0.000    0.001    0.000 random.py:681(getrandbits)
        1    0.001    0.001    0.001    0.001 argparse.py:883(_StoreConstAction)
      535    0.001    0.000    0.003    0.000 symbol_database.py:87(RegisterMessageDescriptor)
      128    0.001    0.000    0.006    0.000 ragged_dispatch.py:554(_ragged_op_signature)
        6    0.001    0.000    2.576    0.429 __init__.py:27(<module>)
     2107    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:909(get_filename)
      254    0.001    0.000    0.003    0.000 _ufunc_config.py:433(__enter__)
        1    0.001    0.001    0.001    0.001 {built-in method nt.replace}
      535    0.001    0.000    0.001    0.000 python_message.py:1101(_AddSerializePartialToStringMethod)
     2608    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1325(<genexpr>)
      535    0.001    0.000    0.003    0.000 symbol_database.py:69(RegisterMessage)
      505    0.001    0.000    0.002    0.000 encoder.py:685(StringEncoder)
        1    0.001    0.001    0.011    0.011 gen_array_ops.py:4(<module>)
      594    0.001    0.000    0.002    0.000 encoder.py:752(MessageEncoder)
      166    0.000    0.000    0.001    0.000 enum.py:841(__and__)
      509    0.000    0.000    0.000    0.000 {built-in method numpy.seterrobj}
        2    0.000    0.000    0.013    0.007 dtypes.py:15(<module>)
      126    0.000    0.000    0.001    0.000 linalg.py:135(_commonType)
      125    0.000    0.000    0.011    0.000 <__array_function__ internals>:2(split)
      531    0.000    0.000    0.001    0.000 sre_parse.py:408(_uniq)
      250    0.000    0.000    0.007    0.000 timestep.py:24(termination)
      274    0.000    0.000    0.003    0.000 function_base.py:451(add_newdoc)
      691    0.000    0.000    0.001    0.000 descriptor_pool.py:377(_AddFileDescriptor)
       60    0.000    0.000    0.001    0.000 descriptor.py:662(__init__)
      125    0.000    0.000    0.016    0.000 <__array_function__ internals>:2(linspace)
       19    0.000    0.000    0.003    0.000 distribution.py:146(__new__)
     1594    0.000    0.000    0.000    0.000 __init__.py:388(<genexpr>)
        1    0.000    0.000    0.000    0.000 {built-in method tensorflow.python._pywrap_python_op_gen.GetPythonWrappers}
     2238    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:424(has_location)
      419    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:873(_find_spec_legacy)
      100    0.000    0.000    0.001    0.000 module_wrapper.py:111(<listcomp>)
      624    0.000    0.000    0.001    0.000 __init__.py:1429(log)
        1    0.000    0.000    0.009    0.009 xla_data_pb2.py:5(<module>)
      233    0.000    0.000    0.001    0.000 sre_compile.py:411(_mk_bitmap)
      346    0.000    0.000    0.000    0.000 {built-in method builtins.abs}
        1    0.000    0.000    0.003    0.003 pfor.py:15(<module>)
      737    0.000    0.000    0.001    0.000 sre_compile.py:423(_simple)
      626    0.000    0.000    0.003    0.000 encoder.py:442(SpecificEncoder)
     1335    0.000    0.000    0.001    0.000 tf_export.py:312(<genexpr>)
      531    0.000    0.000    0.000    0.000 {built-in method fromkeys}
      376    0.000    0.000    0.004    0.000 <__array_function__ internals>:2(all)
      535    0.000    0.000    0.000    0.000 python_message.py:885(_AddClearFieldMethod)
      535    0.000    0.000    0.001    0.000 python_message.py:378(_AddClassAttributesForNestedExtensions)
        1    0.000    0.000    0.031    0.031 array_ops.py:16(<module>)
      757    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
      250    0.000    0.000    0.002    0.000 <__array_function__ internals>:2(result_type)
      521    0.000    0.000    0.001    0.000 decoder.py:712(MessageDecoder)
       77    0.000    0.000    0.013    0.000 constant_op.py:70(convert_to_eager_tensor)
        2    0.000    0.000    0.027    0.014 meta_graph_pb2.py:5(<module>)
      334    0.000    0.000    0.001    0.000 sre_parse.py:343(_escape)
      375    0.000    0.000    0.002    0.000 <__array_function__ internals>:2(swapaxes)
      505    0.000    0.000    0.001    0.000 encoder.py:230(StringSizer)
     2634    0.000    0.000    0.000    0.000 descriptor.py:330(<genexpr>)
      174    0.000    0.000    0.000    0.000 {built-in method _imp.is_builtin}
      125    0.000    0.000    0.004    0.000 fromnumeric.py:2249(any)
       60    0.000    0.000    0.001    0.000 descriptor_pool.py:250(_AddEnumDescriptor)
      382    0.000    0.000    0.001    0.000 descriptor.py:725(__init__)
      125    0.000    0.000    0.011    0.000 numeric.py:2121(allclose)
      161    0.000    0.000    0.001    0.000 {built-in method _abc._abc_instancecheck}
      594    0.000    0.000    0.001    0.000 encoder.py:292(MessageSizer)
      103    0.000    0.000    0.000    0.000 {built-in method _warnings.warn}
     2102    0.000    0.000    0.000    0.000 encoder.py:82(_VarintSize)
     1018    0.000    0.000    0.000    0.000 {built-in method numpy.geterrobj}
     2634    0.000    0.000    0.000    0.000 descriptor.py:331(<genexpr>)
     2792    0.000    0.000    0.000    0.000 api_implementation.py:141(Type)
      535    0.000    0.000    0.000    0.000 python_message.py:1223(<listcomp>)
      114    0.000    0.000    0.001    0.000 python_message.py:1161(InternalParse)
     2105    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:719(create_module)
      375    0.000    0.000    0.000    0.000 {method 'swapaxes' of 'numpy.ndarray' objects}
      501    0.000    0.000    0.000    0.000 fromnumeric.py:71(<dictcomp>)
        1    0.000    0.000    0.004    0.004 nn_ops.py:15(<module>)
      330    0.000    0.000    0.010    0.000 <frozen importlib._bootstrap_external>:98(_path_isdir)
     2606    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
  191/150    0.000    0.000    0.000    0.000 sre_compile.py:461(_get_literal_prefix)
        2    0.000    0.000    0.001    0.001 six.py:21(<module>)
     2026    0.000    0.000    0.000    0.000 python_message.py:268(_IsMessageSetExtension)
       26    0.000    0.000    0.002    0.000 _backend.py:225(get_defaults)
        8    0.000    0.000    0.251    0.031 __init__.py:8(<module>)
        1    0.000    0.000    0.006    0.006 descriptor_pb2.py:4(<module>)
      535    0.000    0.000    0.000    0.000 python_message.py:1314(_AddMergeFromMethod)
      535    0.000    0.000    0.000    0.000 python_message.py:1362(_AddWhichOneofMethod)
      166    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
        1    0.000    0.000    0.014    0.014 gen_sparse_ops.py:4(<module>)
      166    0.000    0.000    0.033    0.000 sre_compile.py:598(_code)
      535    0.000    0.000    0.000    0.000 python_message.py:1019(_AddStrMethod)
     1594    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
        2    0.000    0.000    0.017    0.008 saved_object_graph_pb2.py:5(<module>)
      493    0.000    0.000    0.000    0.000 enum.py:26(_is_dunder)
      170    0.000    0.000    0.000    0.000 sre_parse.py:224(__init__)
      126    0.000    0.000    0.001    0.000 linalg.py:107(_makearray)
     1829    0.000    0.000    0.000    0.000 inspect.py:2839(return_annotation)
      125    0.000    0.000    0.009    0.000 <__array_function__ internals>:2(svd)
      164    0.000    0.000    0.000    0.000 ntpath.py:122(splitdrive)
        1    0.000    0.000    0.009    0.009 gen_experimental_dataset_ops.py:4(<module>)
        3    0.000    0.000    0.003    0.001 __init__.py:57(<module>)
   110/89    0.000    0.000    0.098    0.001 <frozen importlib._bootstrap_external>:1048(exec_module)
       30    0.000    0.000    0.008    0.000 __init__.py:9(<module>)
      803    0.000    0.000    0.000    0.000 sre_parse.py:168(__setitem__)
      254    0.000    0.000    0.001    0.000 _ufunc_config.py:438(__exit__)
        2    0.000    0.000    0.005    0.002 struct_pb2.py:5(<module>)
        1    0.000    0.000    0.006    0.006 tfprof_output_pb2.py:5(<module>)
        1    0.000    0.000    0.000    0.000 linalg.py:1188(eig)
      130    0.000    0.000    0.067    0.001 __init__.py:1(<module>)
      896    0.000    0.000    0.000    0.000 wire_format.py:259(IsTypePackable)
        1    0.000    0.000    0.000    0.000 langhebrewmodel.py:4(<module>)
        2    0.000    0.000    0.009    0.005 summary_pb2.py:5(<module>)
      219    0.000    0.000    0.000    0.000 sre_parse.py:84(opengroup)
        2    0.000    0.000    0.003    0.002 event_pb2.py:5(<module>)
        1    0.000    0.000    0.008    0.008 gen_tpu_ops.py:4(<module>)
     3353    0.000    0.000    0.000    0.000 {built-in method builtins.ord}
      535    0.000    0.000    0.000    0.000 python_message.py:385(_AddEnumValues)
      480    0.000    0.000    0.000    0.000 enum.py:34(_is_sunder)
      375    0.000    0.000    0.001    0.000 fromnumeric.py:550(swapaxes)
      104    0.000    0.000    0.001    0.000 contextlib.py:210(contextmanager)
      125    0.000    0.000    0.012    0.000 <__array_function__ internals>:2(allclose)
        5    0.000    0.000    0.000    0.000 inspect.py:316(getmembers)
     1855    0.000    0.000    0.000    0.000 inspect.py:2835(parameters)
       32    0.000    0.000    0.000    0.000 inspect.py:613(cleandoc)
      114    0.000    0.000    0.000    0.000 decoder.py:174(ReadTag)
      248    0.000    0.000    0.000    0.000 {method 'match' of 're.Pattern' objects}
     1424    0.000    0.000    0.000    0.000 tf_inspect.py:122(<genexpr>)
      146    0.000    0.000    0.000    0.000 python_message.py:400(_GetInitializeDefaultForMap)
      137    0.000    0.000    0.001    0.000 tf_export.py:104(get_canonical_name_for_symbol)
      290    0.000    0.000    0.001    0.000 deprecation.py:274(deprecated)
      535    0.000    0.000    0.000    0.000 python_message.py:1033(_AddUnicodeMethod)
        1    0.000    0.000    0.006    0.006 optimization_parameters_pb2.py:5(<module>)
       62    0.000    0.000    0.000    0.000 deprecation.py:395(_get_deprecated_positional_arguments)
        3    0.000    0.000    0.003    0.001 __init__.py:78(<module>)
       12    0.000    0.000    0.001    0.000 enum.py:659(<listcomp>)
      251    0.000    0.000    0.000    0.000 linalg.py:125(_realType)
        6    0.000    0.000    0.147    0.025 __init__.py:13(<module>)
      420    0.000    0.000    0.000    0.000 typing.py:709(__setattr__)
       50    0.000    0.000    0.000    0.000 enum.py:479(_find_new_)
        1    0.000    0.000    0.017    0.017 lapack.py:776(<module>)
        1    0.000    0.000    0.007    0.007 gen_dataset_ops.py:4(<module>)
        1    0.000    0.000    0.001    0.001 langbulgarianmodel.py:4(<module>)
      535    0.000    0.000    0.000    0.000 python_message.py:1026(_AddReprMethod)
      200    0.000    0.000    0.000    0.000 sre_parse.py:295(_class_escape)
        1    0.000    0.000    0.000    0.000 langthaimodel.py:4(<module>)
        1    0.000    0.000    0.000    0.000 langturkishmodel.py:4(<module>)
        2    0.000    0.000    0.005    0.003 rewriter_config_pb2.py:5(<module>)
      106    0.000    0.000    0.000    0.000 tf_export.py:360(export_constant)
        1    0.000    0.000    0.000    0.000 langgreekmodel.py:4(<module>)
      114    0.000    0.000    0.002    0.000 python_message.py:1135(MergeFromString)
        1    0.000    0.000    0.004    0.004 test_log_pb2.py:5(<module>)
     1048    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
      535    0.000    0.000    0.000    0.000 python_message.py:829(_AddListFieldsMethod)
      114    0.000    0.000    0.000    0.000 decoder.py:122(DecodeVarint)
      126    0.000    0.000    0.000    0.000 linalg.py:102(get_linalg_error_extobj)
       66    0.000    0.000    0.003    0.000 ragged_dispatch.py:64(_get_arg_infos)
     2099    0.000    0.000    0.000    0.000 python_message.py:219(_PropertyName)
      774    0.000    0.000    0.000    0.000 sre_parse.py:81(groups)
        2    0.000    0.000    0.007    0.004 step_stats_pb2.py:5(<module>)
      535    0.000    0.000    0.000    0.000 python_message.py:248(_AddSlots)
      138    0.000    0.000    0.001    0.000 encoder.py:582(SpecificEncoder)
      125    0.000    0.000    0.001    0.000 <__array_function__ internals>:2(ndim)
        1    0.000    0.000    2.518    2.518 constants.py:2(<module>)
      334    0.000    0.000    0.001    0.000 encoder.py:188(SpecificSizer)
      384    0.000    0.000    0.005    0.000 ops.py:2596(__call__)
      125    0.000    0.000    0.000    0.000 numeric.py:1816(isscalar)
        2    0.000    0.000    0.052    0.026 function_pb2.py:5(<module>)
      535    0.000    0.000    0.000    0.000 python_message.py:1061(_AddByteSizeMethod)
       62    0.000    0.000    0.005    0.000 deprecation.py:58(_add_deprecated_arg_notice_to_docstring)
        1    0.000    0.000    0.000    0.000 chardistribution.py:170(Big5DistributionAnalysis)
        1    0.000    0.000    0.009    0.009 ragged_dispatch.py:528(register_dispatchers)
        1    0.000    0.000    0.024    0.024 nn.py:20(<module>)
        1    0.000    0.000    0.009    0.009 ragged_dispatch.py:591(ragged_op_list)
       61    0.000    0.000    0.005    0.000 {h5py._objects.with_phil}
        1    0.000    0.000    0.006    0.006 gen_training_ops.py:4(<module>)
      384    0.000    0.000    0.000    0.000 ops.py:2582(__init__)
       59    0.000    0.000    0.000    0.000 os.py:676(__getitem__)
      112    0.000    0.000    0.000    0.000 enum.py:458(_find_data_type)
        1    0.000    0.000    0.010    0.010 numeric.py:1(<module>)
      465    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
      137    0.000    0.000    0.000    0.000 tf_export.py:164(get_v1_names)
